domain,variable,scenario,region,year,value,unit,branch_leaf,branch_path
power,Generation,AMS Target Scenario,Brunei,2060,1.281623039999999,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Cambodia,2010,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Cambodia,2020,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Cambodia,2030,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Cambodia,2040,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Cambodia,2050,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Cambodia,2060,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Indonesia,2010,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Indonesia,2020,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Indonesia,2030,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Indonesia,2040,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Indonesia,2050,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Indonesia,2060,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Laos,2010,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Laos,2020,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Laos,2030,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Laos,2040,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Laos,2050,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Laos,2060,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Malaysia,2010,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Malaysia,2020,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Malaysia,2030,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Malaysia,2040,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Malaysia,2050,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Malaysia,2060,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Myanmar,2010,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Myanmar,2020,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Myanmar,2030,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Myanmar,2040,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Myanmar,2050,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Myanmar,2060,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Philippines,2010,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Philippines,2020,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Philippines,2030,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Philippines,2040,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Philippines,2050,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Philippines,2060,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Singapore,2010,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Singapore,2020,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Singapore,2030,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Singapore,2040,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Singapore,2050,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Singapore,2060,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Thailand,2010,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Thailand,2020,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Thailand,2030,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Thailand,2040,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Thailand,2050,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Thailand,2060,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Vietnam,2010,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Vietnam,2020,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Vietnam,2030,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Vietnam,2040,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Vietnam,2050,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Vietnam,2060,0.0,TWh,Coal IGCC,Transformation\Centralized Electricity Generation\Processes\Coal IGCC
power,Generation,AMS Target Scenario,Brunei,2010,0.03789999999999999,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Brunei,2020,0.039903941,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Brunei,2030,0.006099668914207878,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Brunei,2040,0.0002863848563970205,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Brunei,2050,0.00014786798125197037,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Brunei,2060,3.410010712833112e-05,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Cambodia,2010,0.041,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Cambodia,2020,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Cambodia,2030,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Cambodia,2040,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Cambodia,2050,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Cambodia,2060,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Indonesia,2010,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Indonesia,2020,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Indonesia,2030,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Indonesia,2040,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Indonesia,2050,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Indonesia,2060,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Laos,2010,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Laos,2020,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Laos,2030,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Laos,2040,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Laos,2050,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Laos,2060,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Malaysia,2010,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Malaysia,2020,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Malaysia,2030,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Malaysia,2040,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Malaysia,2050,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Malaysia,2060,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Myanmar,2010,0.031170000000000003,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Myanmar,2020,0.17639000000000005,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Myanmar,2030,0.6491421924000002,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Myanmar,2040,0.6491421924000002,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Myanmar,2050,0.6491421924000002,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Myanmar,2060,0.6491421924000002,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Philippines,2010,7.101,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Philippines,2020,2.4738876709999986,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Philippines,2030,14.126426144334246,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Philippines,2040,5.225958855531713,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Philippines,2050,1.1665093152118746,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Philippines,2060,5.664155496117309,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Singapore,2010,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Singapore,2020,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Singapore,2030,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Singapore,2040,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Singapore,2050,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Singapore,2060,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Thailand,2010,2.573099999999999,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Thailand,2020,0.22632416499999997,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Thailand,2030,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Thailand,2040,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
power,Generation,AMS Target Scenario,Thailand,2050,0.0,TWh,Diesel,Transformation\Centralized Electricity Generation\Processes\Diesel
