domain,scenario,scenario_code,sector,subsector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,fuel_resolved,path_repaired,branch_leaf,branch_path
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2055,5130.268656,GWh,18.468967,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2056,4980.0303,GWh,17.928109,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2057,4841.442422,GWh,17.429193,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2058,4713.72359,GWh,16.969405,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2059,4596.112971,GWh,16.546007,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Singapore,2060,4487.876294,GWh,16.156355,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2023,2022.087054,GWh,7.279513,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2024,2577.81864,GWh,9.280147,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2025,3133.550226,GWh,11.280781,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2026,3689.281811,GWh,13.281415,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2027,4245.013397,GWh,15.282048,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2028,4800.744983,GWh,17.282682,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2029,5356.476569,GWh,19.283316,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2030,5912.208154,GWh,21.283949,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2031,6873.676933,GWh,24.745237,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2032,8061.294025,GWh,29.020658,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2033,9280.686901,GWh,33.410473,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2034,10764.47995,GWh,38.752128,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2035,12414.470298,GWh,44.692093,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2036,14237.443005,GWh,51.254795,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2037,16238.297769,GWh,58.457872,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2038,18420.188693,GWh,66.312679,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2039,20969.360854,GWh,75.489699,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2040,23523.473387,GWh,84.684504,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2041,26459.877165,GWh,95.255558,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2042,29582.990681,GWh,106.498766,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2043,32879.349341,GWh,118.365658,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2044,36332.421176,GWh,130.796716,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2045,39922.62884,GWh,143.721464,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2046,43627.769907,GWh,157.059972,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2047,47677.70249,GWh,171.639729,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2048,51798.950619,GWh,186.476222,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2049,55701.382398,GWh,200.524977,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2050,59871.856815,GWh,215.538685,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2051,64082.308233,GWh,230.69631,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2052,68305.612376,GWh,245.900205,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2053,72515.032984,GWh,261.054119,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2054,76684.786616,GWh,276.065232,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2055,80790.537006,GWh,290.845933,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2056,84809.80428,GWh,305.315295,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2057,88722.280999,GWh,319.400212,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2058,92510.053145,GWh,333.036191,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2059,96157.729508,GWh,346.167826,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Thailand,2060,99652.487071,GWh,358.748953,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2023,670.0,GWh,2.412,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2024,956.507555,GWh,3.443427,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2025,1243.015111,GWh,4.474854,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2026,1529.522666,GWh,5.506282,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2027,1816.030222,GWh,6.537709,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2028,2102.537777,GWh,7.569136,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2029,2389.045333,GWh,8.600563,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2030,2675.552888,GWh,9.63199,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2031,3149.051159,GWh,11.336584,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2032,3695.090341,GWh,13.302325,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2033,4322.546705,GWh,15.561168,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2034,5061.604877,GWh,18.221778,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2035,5894.358279,GWh,21.21969,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2036,6854.058592,GWh,24.674611,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2037,7942.109626,GWh,28.591595,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2038,9185.51754,GWh,33.067863,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2039,10521.374874,GWh,37.87695,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2040,12154.182056,GWh,43.755055,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2041,13961.60051,GWh,50.261762,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2042,15953.175245,GWh,57.431431,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2043,18138.450701,GWh,65.298423,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2044,20525.774461,GWh,73.892788,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2045,23121.938975,GWh,83.23898,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2046,25932.902047,GWh,93.358447,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2047,28963.155448,GWh,104.26736,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2048,32492.789885,GWh,116.974044,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2049,35979.795074,GWh,129.527262,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2050,39988.076385,GWh,143.957075,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2051,44304.695154,GWh,159.496903,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2052,48931.42218,GWh,176.15312,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2053,53866.651168,GWh,193.919944,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2054,59105.170663,GWh,212.778614,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2055,64638.01827,GWh,232.696866,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2056,70452.4288,GWh,253.628744,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2057,76531.884186,GWh,275.514783,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2058,82856.268499,GWh,298.282567,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2059,89402.126414,GWh,321.847655,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Vietnam,2060,96143.018377,GWh,346.114866,True,True,False,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2023,418.149583,GWh,1.505338,True,True,False,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2024,410.406072,GWh,1.477462,True,True,False,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Baseline Simulation,BAS,Commercial,Data_Center,Direct,Electricity,electricity,Indonesia,2025,402.662561,GWh,1.449585,True,True,False,Enterprise,Demand\Commercial\Data_Center\Enterprise
