variable,scenario,energy_class,fuel,region,year,value,unit
Exports,Baseline Simulation,Primary,Coal Sub bituminous,Thailand,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Sub bituminous,Thailand,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Sub bituminous,Thailand,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Sub bituminous,Vietnam,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Sub bituminous,Vietnam,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Sub bituminous,Vietnam,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Sub bituminous,Vietnam,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Sub bituminous,Vietnam,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Sub bituminous,Vietnam,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Brunei,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Brunei,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Brunei,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Brunei,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Brunei,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Brunei,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Cambodia,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Cambodia,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Cambodia,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Cambodia,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Cambodia,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Cambodia,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Indonesia,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Indonesia,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Indonesia,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Indonesia,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Indonesia,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Indonesia,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Laos,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Laos,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Laos,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Laos,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Laos,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Laos,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Malaysia,2010,2.5958160000001786,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Malaysia,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Malaysia,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Malaysia,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Malaysia,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Malaysia,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Myanmar,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Myanmar,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Myanmar,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Myanmar,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Myanmar,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Myanmar,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Philippines,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Philippines,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Philippines,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Philippines,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Philippines,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Philippines,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Singapore,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Singapore,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Singapore,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Singapore,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Singapore,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Singapore,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Thailand,2010,0.5225126400000003,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Thailand,2020,0.7536240000000001,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Thailand,2030,4.354272000000001,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Thailand,2040,4.354272000000001,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Thailand,2050,4.354272000000001,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Thailand,2060,4.354272000000001,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Vietnam,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Vietnam,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Vietnam,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Vietnam,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Vietnam,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coal Unspecified,Vietnam,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Brunei,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Brunei,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Brunei,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Brunei,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Brunei,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Brunei,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Cambodia,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Cambodia,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Cambodia,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Cambodia,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Cambodia,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Cambodia,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Indonesia,2010,28.083,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Indonesia,2020,21.386,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Indonesia,2030,26.196,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Indonesia,2040,26.196,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Indonesia,2050,26.196,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Indonesia,2060,26.196,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Laos,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Laos,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Laos,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Laos,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Laos,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Laos,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Malaysia,2010,5.624,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Malaysia,2020,7.511,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Malaysia,2030,4.995,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Malaysia,2040,4.995,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Malaysia,2050,4.995,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Malaysia,2060,4.995,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Myanmar,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Myanmar,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Myanmar,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Myanmar,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Myanmar,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Myanmar,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Philippines,2010,33.115,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Philippines,2020,31.413,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Philippines,2030,46.324,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Philippines,2040,46.324,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Philippines,2050,46.324,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Philippines,2060,46.324,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Singapore,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Singapore,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Singapore,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Singapore,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Singapore,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Singapore,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Thailand,2010,0.111,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Thailand,2020,0.074,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Thailand,2030,0.037,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Thailand,2040,0.037,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Thailand,2050,0.037,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Thailand,2060,0.037,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Vietnam,2010,0.518,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Vietnam,2020,1.221,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Vietnam,2030,0.37,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Vietnam,2040,0.37,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Vietnam,2050,0.37,Million Gigajoules
Exports,Baseline Simulation,Primary,Coconut Oil,Vietnam,2060,0.37,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Brunei,2010,347.043852,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Brunei,2020,178.3551679200002,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Brunei,2030,122.14528451999999,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Brunei,2040,122.14528451999999,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Brunei,2050,122.14528451999999,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Brunei,2060,122.14528451999999,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Cambodia,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Cambodia,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Cambodia,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Cambodia,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Cambodia,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Cambodia,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Indonesia,2010,767.94788016,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Indonesia,2020,179.59111128,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Indonesia,2030,88.48090044,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Indonesia,2040,88.48090044,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Indonesia,2050,88.48090044,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Indonesia,2060,88.48090044,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Laos,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Laos,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Laos,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Laos,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Laos,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Laos,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Malaysia,2010,722.5579440000002,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Malaysia,2020,444.1801240800002,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Malaysia,2030,396.89440488000025,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Malaysia,2040,396.89440488000025,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Malaysia,2050,396.89440488000025,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Malaysia,2060,396.89440488000025,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Myanmar,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Myanmar,2020,2.1340538280000034,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Myanmar,2030,1.2822075000000297,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Myanmar,2040,1.2822075000000297,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Myanmar,2050,1.2822075000000297,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Myanmar,2060,1.2822075000000297,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Philippines,2010,36.09524016,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Philippines,2020,29.403477719999998,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Philippines,2030,14.52777732,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Philippines,2040,14.52777732,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Philippines,2050,14.52777732,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Philippines,2060,14.52777732,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Singapore,2010,20.054772000000952,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Singapore,2020,40.35656520000095,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Singapore,2030,54.62907332400047,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Singapore,2040,54.62907332400047,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Singapore,2050,54.62907332400047,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Singapore,2060,54.62907332400047,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Thailand,2010,65.900232,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Thailand,2020,53.632908,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Thailand,2030,28.135296,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Thailand,2040,28.135296,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Thailand,2050,28.135296,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Thailand,2060,28.135296,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Vietnam,2010,340.6799160000001,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Vietnam,2020,196.02597600000024,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Vietnam,2030,110.9920680000006,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Vietnam,2040,110.9920680000006,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Vietnam,2050,110.9920680000006,Million Gigajoules
Exports,Baseline Simulation,Primary,Crude Oil,Vietnam,2060,110.9920680000006,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Brunei,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Brunei,2020,0.4040262,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Brunei,2030,0.30521772,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Brunei,2040,0.30521772000026826,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Brunei,2050,0.30521772000019376,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Brunei,2060,0.30521772000008945,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Cambodia,2010,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Cambodia,2020,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Cambodia,2030,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Cambodia,2040,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Cambodia,2050,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Cambodia,2060,0.0,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Indonesia,2010,352.3816033200007,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Indonesia,2020,188.9062807320007,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Indonesia,2030,224.73532414800215,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Indonesia,2040,224.73532414800215,Million Gigajoules
Exports,Baseline Simulation,Primary,Natural Gas,Indonesia,2050,224.73532414800405,Million Gigajoules
