Country,Year,Scenario,Size_group,Efficiency_level,efficiency_pct,useful_energy_intensity_toe,demand_cost_usd_per_hh,kwh_unit,om_electricity_usd,tariff_usd_per_kwh
Brunei Darussalam,2037,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,286.15816426986,760.1,5.47272,0.0072
Brunei Darussalam,2037,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,277.4816688591497,605.0,4.356,0.0072
Brunei Darussalam,2037,ATS,Medium,High_eff,62.83472821521207,0.0192862979294207,205.91908543303725,356.9676376269604,2.570166990914115,0.0072
Brunei Darussalam,2037,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,196.11281619530868,663.8,4.77936,0.0072
Brunei Darussalam,2037,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,182.8124874826732,501.4,3.61008,0.0072
Brunei Darussalam,2037,ATS,Small,High_eff,62.83472821521207,0.0129394990724537,84.09623002375042,239.4955440838609,1.7243679174037985,0.0072
Brunei Darussalam,2037,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,59.4814049619157,518.6,3.73392,0.0072
Brunei Darussalam,2037,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.66742270532293,353.5,2.5452,0.0072
Brunei Darussalam,2038,ATS,Large,High_eff,64.11706960735924,0.0211432771541045,301.9680153151925,383.5114655240138,2.761282551772899,0.0072
Brunei Darussalam,2038,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,287.5881870125877,760.1,5.47272,0.0072
Brunei Darussalam,2038,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,278.86979640433657,605.0,4.356,0.0072
Brunei Darussalam,2038,ATS,Medium,High_eff,64.11706960735926,0.0192862979294207,206.9483107859575,349.82828487442123,2.5187636510958327,0.0072
Brunei Darussalam,2038,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,197.0931638177646,663.8,4.77936,0.0072
Brunei Darussalam,2038,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,183.7271992956484,501.4,3.61008,0.0072
Brunei Darussalam,2038,ATS,Small,High_eff,64.11706960735926,0.0129394990724537,83.65493394298677,234.7056332021837,1.6898805590557224,0.0072
Brunei Darussalam,2038,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,59.778860864455744,518.6,3.73392,0.0072
Brunei Darussalam,2038,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.62971702753617,353.5,2.5452,0.0072
Brunei Darussalam,2039,ATS,Large,High_eff,65.42558123199925,0.0211432771541045,303.4776389332478,375.8412362135335,2.706056900737441,0.0072
Brunei Darussalam,2039,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,289.0265887948236,760.1,5.47272,0.0072
Brunei Darussalam,2039,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,280.26350997586223,605.0,4.356,0.0072
Brunei Darussalam,2039,ATS,Medium,High_eff,65.42558123199925,0.0192862979294207,207.9831221652165,342.8317191769328,2.468388378073916,0.0072
Brunei Darussalam,2039,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,198.0790974665593,663.8,4.77936,0.0072
Brunei Darussalam,2039,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,184.64470412179307,501.4,3.61008,0.0072
Brunei Darussalam,2039,ATS,Small,High_eff,65.42558123199925,0.0129394990724537,83.23737847416297,230.01152053814,1.656082947874608,0.0072
Brunei Darussalam,2039,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,60.07771327358048,518.6,3.73392,0.0072
Brunei Darussalam,2039,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.60178689584228,353.5,2.5452,0.0072
Brunei Darussalam,2040,ATS,Large,High_eff,66.76079717550942,0.0211432771541045,304.99564159081126,368.3244114892629,2.6519357627226925,0.0072
Brunei Darussalam,2040,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,290.4719731099829,760.1,5.47272,0.0072
Brunei Darussalam,2040,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,281.66560258689606,605.0,4.356,0.0072
Brunei Darussalam,2040,ATS,Medium,High_eff,66.76079717550942,0.0192862979294207,209.0235195708143,335.97508479339416,2.419020610512438,0.0072
Brunei Darussalam,2040,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,199.06922063510808,663.8,4.77936,0.0072
Brunei Darussalam,2040,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,185.56779497427647,501.4,3.61008,0.0072
Brunei Darussalam,2040,ATS,Small,High_eff,66.76079717550942,0.0129394990724537,82.84356361727897,225.4112901273772,1.622961288917116,0.0072
Brunei Darussalam,2040,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,60.37796218928992,518.6,3.73392,0.0072
Brunei Darussalam,2040,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.58642532341062,353.5,2.5452,0.0072
Brunei Darussalam,2041,ATS,Large,High_eff,68.12326242398922,0.0211432771541045,306.5206267812983,360.9579232594775,2.5988970474682382,0.0072
Brunei Darussalam,2041,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,291.92433995806573,760.1,5.47272,0.0072
Brunei Darussalam,2041,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,283.0732812242686,605.0,4.356,0.0072
Brunei Darussalam,2041,ATS,Medium,High_eff,68.12326242398923,0.0192862979294207,210.0681064961662,329.2555830975262,2.3706401983021888,0.0072
Brunei Darussalam,2041,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,200.06492982999563,663.8,4.77936,0.0072
Brunei Darussalam,2041,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,186.49647185309868,501.4,3.61008,0.0072
Brunei Darussalam,2041,ATS,Small,High_eff,68.12326242398922,0.0129394990724537,82.47209286575008,220.90306432482964,1.5905020631387734,0.0072
Brunei Darussalam,2041,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,60.67960761158404,518.6,3.73392,0.0072
Brunei Darussalam,2041,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.58223580365654,353.5,2.5452,0.0072
Brunei Darussalam,2042,ATS,Large,High_eff,69.51353308570329,0.0211432771541045,308.0525945047088,353.738764794288,2.5469191065188737,0.0072
Brunei Darussalam,2042,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,293.38368933907213,760.1,5.47272,0.0072
Brunei Darussalam,2042,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,284.48933890114944,605.0,4.356,0.0072
Brunei Darussalam,2042,ATS,Medium,High_eff,69.5135330857033,0.0192862979294207,211.11827944785688,322.6704714355757,2.323227394336145,0.0072
Brunei Darussalam,2042,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,201.0648285446373,663.8,4.77936,0.0072
Brunei Darussalam,2042,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,187.42933825167492,501.4,3.61008,0.0072
Brunei Darussalam,2042,ATS,Small,High_eff,69.51353308570329,0.0129394990724537,82.12156971299163,216.48500303833305,1.558692021875998,0.0072
Brunei Darussalam,2042,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,60.98264954046287,518.6,3.73392,0.0072
Brunei Darussalam,2042,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.58921833658002,353.5,2.5452,0.0072
Brunei Darussalam,2043,ATS,Large,High_eff,70.93217661806457,0.0211432771541045,309.59294126762734,346.6639894984022,2.495980724388496,0.0072
Brunei Darussalam,2043,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,294.8500212530019,760.1,5.47272,0.0072
Brunei Darussalam,2043,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,285.91098260436894,605.0,4.356,0.0072
Brunei Darussalam,2043,ATS,Medium,High_eff,70.93217661806457,0.0192862979294207,212.1740384258863,316.2170620068642,2.276762846449422,0.0072
Brunei Darussalam,2043,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,202.0703132856177,663.8,4.77936,0.0072
Brunei Darussalam,2043,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,188.3663941700053,501.4,3.61008,0.0072
Brunei Darussalam,2043,ATS,Small,High_eff,70.93217661806457,0.0129394990724537,81.79199415900361,212.1553029775664,1.527518181438478,0.0072
Brunei Darussalam,2043,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,61.28708797592638,518.6,3.73392,0.0072
Brunei Darussalam,2043,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.60597641559636,353.5,2.5452,0.0072
Brunei Darussalam,2044,ATS,Large,High_eff,72.37977205924956,0.0211432771541045,311.1416670700541,339.7307097084342,2.446061109900726,0.0072
Brunei Darussalam,2044,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,296.3247322064399,760.1,5.47272,0.0072
Brunei Darussalam,2044,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,287.3410053470967,605.0,4.356,0.0072
Brunei Darussalam,2044,ATS,Medium,High_eff,72.37977205924958,0.0192862979294207,213.23538343025456,309.8927207667269,2.231227589520433,0.0072
Brunei Darussalam,2044,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,203.08138405293693,663.8,4.77936,0.0072
Brunei Darussalam,2044,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,189.30763960808977,501.4,3.61008,0.0072
Brunei Darussalam,2044,ATS,Small,High_eff,72.37977205924958,0.0129394990724537,81.483366203786,207.91219691801504,1.4969678178097083,0.0072
Brunei Darussalam,2044,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,61.59431942455929,518.6,3.73392,0.0072
Brunei Darussalam,2044,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.63251004070557,353.5,2.5452,0.0072
Brunei Darussalam,2045,ATS,Large,High_eff,73.85691026454036,0.0211432771541045,312.69737540540444,332.9360955142655,2.3971398877027115,0.0072
Brunei Darussalam,2045,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,297.8064256928013,760.1,5.47272,0.0072
Brunei Darussalam,2045,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,288.7780106227479,605.0,4.356,0.0072
Brunei Darussalam,2045,ATS,Medium,High_eff,73.85691026454037,0.0192862979294207,214.30091795437684,303.6948663513924,2.186603037730025,0.0072
Brunei Darussalam,2045,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,204.09664434001024,663.8,4.77936,0.0072
Brunei Darussalam,2045,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,190.254471072513,501.4,3.61008,0.0072
Brunei Darussalam,2045,ATS,Small,High_eff,73.85691026454037,0.0129394990724537,81.19428934075412,203.75395297965477,1.467028461453514,0.0072
Brunei Darussalam,2045,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,61.90155087319219,518.6,3.73392,0.0072
Brunei Darussalam,2045,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.66881921190765,353.5,2.5452,0.0072
Brunei Darussalam,2046,ATS,Large,High_eff,75.36419414749018,0.0211432771541045,314.2600662736782,326.2773736039801,2.349197089948657,0.0072
Brunei Darussalam,2046,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,299.2951017120862,760.1,5.47272,0.0072
Brunei Darussalam,2046,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,290.2219984313225,605.0,4.356,0.0072
Brunei Darussalam,2046,ATS,Medium,High_eff,75.3641941474902,0.0192862979294207,215.372038504838,297.62096902436446,2.142870976975424,0.0072
Brunei Darussalam,2046,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,205.1160941468376,663.8,4.77936,0.0072
Brunei Darussalam,2046,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,191.2054920566904,501.4,3.61008,0.0072
Brunei Darussalam,2046,ATS,Small,High_eff,75.36419414749018,0.0129394990724537,80.924763569908,199.67887392006165,1.4376878922244438,0.0072
Brunei Darussalam,2046,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,62.2115753349945,518.6,3.73392,0.0072
Brunei Darussalam,2046,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.71630043578726,353.5,2.5452,0.0072
Brunei Darussalam,2047,ATS,Large,High_eff,76.9022389260104,0.0211432771541045,315.8311361814601,319.75182613190054,2.302213148149684,0.0072
Brunei Darussalam,2047,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,300.7921567708792,760.1,5.47272,0.0072
Brunei Darussalam,2047,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,291.6729687728207,605.0,4.356,0.0072
Brunei Darussalam,2047,ATS,Medium,High_eff,76.9022389260104,0.0192862979294207,216.44874508163784,291.6685496438772,2.100013557435916,0.0072
Brunei Darussalam,2047,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,206.14252648658848,663.8,4.77936,0.0072
Brunei Darussalam,2047,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,192.16209906720644,501.4,3.61008,0.0072
Brunei Darussalam,2047,ATS,Small,High_eff,76.9022389260104,0.0129394990724537,80.67478889124759,195.6852964416604,1.4089341343799549,0.0072
Brunei Darussalam,2047,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,62.52299630338148,518.6,3.73392,0.0072
Brunei Darussalam,2047,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.77216069917506,353.5,2.5452,0.0072
Brunei Darussalam,2048,ATS,Large,High_eff,78.47167237347998,0.0211432771541045,317.4105851287502,313.3567896092626,2.256168885186691,0.0072
Brunei Darussalam,2048,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,302.29619436259577,760.1,5.47272,0.0072
Brunei Darussalam,2048,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,293.1309216472423,605.0,4.356,0.0072
Brunei Darussalam,2048,ATS,Medium,High_eff,78.47167237347999,0.0192862979294207,217.5310376847765,285.8351786509997,2.058013286287198,0.0072
Brunei Darussalam,2048,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,207.1731483460934,663.8,4.77936,0.0072
Brunei Darussalam,2048,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,193.12289559747663,501.4,3.61008,0.0072
Brunei Darussalam,2048,ATS,Small,High_eff,78.47167237347999,0.0129394990724537,80.44296879818819,191.77159051282723,1.380755451692356,0.0072
Brunei Darussalam,2048,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,62.83581377835318,518.6,3.73392,0.0072
Brunei Darussalam,2048,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.83640000207104,353.5,2.5452,0.0072
Brunei Darussalam,2049,ATS,Large,High_eff,80.07313507497958,0.0211432771541045,318.9984131155485,307.0896538170773,2.2110455074829565,0.0072
Brunei Darussalam,2049,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,303.80721448723585,760.1,5.47272,0.0072
Brunei Darussalam,2049,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,294.5958570545874,605.0,4.356,0.0072
Brunei Darussalam,2049,ATS,Medium,High_eff,80.07313507497959,0.0192862979294207,218.6189163142539,280.11847507797967,2.0168530205614537,0.0072
Brunei Darussalam,2049,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,208.2093562319371,663.8,4.77936,0.0072
Brunei Darussalam,2049,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,194.0878816475009,501.4,3.61008,0.0072
Brunei Darussalam,2049,ATS,Small,High_eff,80.07313507497958,0.0129394990724537,80.22930329072986,187.93615870257068,1.353140342658509,0.0072
Brunei Darussalam,2049,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,63.15002775990956,518.6,3.73392,0.0072
Brunei Darussalam,2049,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.91041485105987,353.5,2.5452,0.0072
Brunei Darussalam,2050,ATS,Large,High_eff,81.70728068875468,0.0211432771541045,320.59322363527014,300.94786074073573,2.166824597333297,0.0072
Brunei Darussalam,2050,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,305.32661365138404,760.1,5.47272,0.0072
Brunei Darussalam,2050,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,296.0691715014407,605.0,4.356,0.0072
Brunei Darussalam,2050,ATS,Medium,High_eff,81.7072806887547,0.0192862979294207,219.7123809700701,274.51610557642005,1.976515960150224,0.0072
Brunei Darussalam,2050,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,209.24975363753487,663.8,4.77936,0.0072
Brunei Darussalam,2050,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,195.05845372386395,501.4,3.61008,0.0072
Brunei Darussalam,2050,ATS,Small,High_eff,81.70728068875466,0.0129394990724537,80.03239586228786,184.17743552851925,1.3260775358053385,0.0072
Brunei Darussalam,2050,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,63.46563824805064,518.6,3.73392,0.0072
Brunei Darussalam,2050,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,70.99420524614158,353.5,2.5452,0.0072
Brunei Darussalam,2051,ATS,Large,High_eff,83.37477621301497,0.0211432771541045,322.19641319450005,294.92890352592104,2.1234881053866315,0.0072
Brunei Darussalam,2051,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,306.8529953484557,760.1,5.47272,0.0072
Brunei Darussalam,2051,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,297.5494684812174,605.0,4.356,0.0072
Brunei Darussalam,2051,ATS,Medium,High_eff,83.37477621301498,0.0192862979294207,220.8114316522252,269.0257834648917,1.93698564094722,0.0072
Brunei Darussalam,2051,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,210.29573706947147,663.8,4.77936,0.0072
Brunei Darussalam,2051,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,196.03321531998108,501.4,3.61008,0.0072
Brunei Darussalam,2051,ATS,Small,High_eff,83.37477621301498,0.0129394990724537,79.8522465128622,180.4938868179489,1.2995559850892318,0.0072
Brunei Darussalam,2051,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,63.78264524277641,518.6,3.73392,0.0072
Brunei Darussalam,2051,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,71.08497817414676,353.5,2.5452,0.0072
Brunei Darussalam,2052,ATS,Large,High_eff,85.07630225817854,0.0211432771541045,323.80658528665344,289.0303254554026,2.0810183432788985,0.0072
Brunei Darussalam,2052,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,308.3877560850356,760.1,5.47272,0.0072
Brunei Darussalam,2052,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,299.03814450050226,605.0,4.356,0.0072
Brunei Darussalam,2052,ATS,Medium,High_eff,85.07630225817857,0.0192862979294207,221.91467185413416,263.6452677955938,1.898245928128275,0.0072
Brunei Darussalam,2052,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,211.34730652774687,663.8,4.77936,0.0072
Brunei Darussalam,2052,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,197.013562942437,501.4,3.61008,0.0072
Brunei Darussalam,2052,ATS,Small,High_eff,85.07630225817856,0.0129394990724537,79.68885524245287,176.88400908158985,1.273564865387447,0.0072
Brunei Darussalam,2052,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,64.10104874408688,518.6,3.73392,0.0072
Brunei Darussalam,2052,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,71.1855266482448,353.5,2.5452,0.0072
Brunei Darussalam,2053,ATS,Large,High_eff,86.812553324672,0.0211432771541045,325.4265329248997,283.24971894629454,2.0393979764133205,0.0072
Brunei Darussalam,2053,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,309.9294993545389,760.1,5.47272,0.0072
Brunei Darussalam,2053,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,300.532406546126,605.0,4.356,0.0072
Brunei Darussalam,2053,ATS,Medium,High_eff,86.81255332467201,0.0192862979294207,223.0248945889668,258.3723624396819,1.8602810095657096,0.0072
Brunei Darussalam,2053,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,212.404462012361,663.8,4.77936,0.0072
Brunei Darussalam,2053,ATS,Medium,Mid_eff,44.73467190250573,0.0192862979294207,197.9994965912317,501.4,3.61008,0.0072
Brunei Darussalam,2053,ATS,Small,High_eff,86.812553324672,0.0129394990724537,79.54222205105991,173.34632889995808,1.248093568079698,0.0072
Brunei Darussalam,2053,ATS,Small,Low_eff,29.01781222765858,0.0129394990724537,64.42224525856673,518.6,3.73392,0.0072
Brunei Darussalam,2053,ATS,Small,Mid_eff,42.57040288900634,0.0129394990724537,71.29305765526631,353.5,2.5452,0.0072
Brunei Darussalam,2054,ATS,Large,High_eff,88.58423808639999,0.0211432771541045,327.05346309606944,277.58472456736865,1.9986100168850545,0.0072
Brunei Darussalam,2054,ATS,Large,Low_eff,32.350521418528544,0.0211432771541045,311.4796216635504,760.1,5.47272,0.0072
Brunei Darussalam,2054,ATS,Large,Mid_eff,40.64401872764223,0.0211432771541045,302.03504763125784,605.0,4.356,0.0072
Brunei Darussalam,2054,ATS,Medium,High_eff,88.58423808639999,0.0192862979294207,224.13930684355336,253.2049151908883,1.823075389374396,0.0072
Brunei Darussalam,2054,ATS,Medium,Low_eff,33.79024479047359,0.0192862979294207,213.4658070167292,663.8,4.77936,0.0072
