ams,branch,branch_type,variable,year,value,unit,unit_source
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Energy Generation,2060,1804.736121802385,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2025,24360.96153725509,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2040,776.844689432172,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Power Generation,2060,3512.143050104081,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2025,112319.40877166798,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Small Hydro,Transformation Process,Curtailed Energy Production,2060,1925.0107916369807,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2025,224412.18189453112,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2035,2080.1302702396197,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2040,14933.420908726486,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2045,21701.435796073398,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2050,26455.946494152966,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Energy Generation,2060,2000.7938310058785,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2025,62098.62147502747,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Power Generation,2060,3893.6851007561672,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2025,350753.1143259441,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2040,4466.80714290267,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2045,10875.425371841862,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2050,15494.450628549013,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal Flash,Transformation Process,Curtailed Energy Production,2060,2049.3574542502647,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2025,27150240.000000007,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2030,2804199.899348085,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2035,911433.6118244649,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2040,569763.5362524337,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2045,490581.20675878646,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Costs of Production,2050,242480.0547180802,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2025,492327.8112390493,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2035,2.0749124653754414e-11,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2045,3230.7536352983193,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2050,7754.107293347574,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2060,2100.899630646948,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2025,193428.05496239488,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2040,1461.8345453049842,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2045,5140.494314940997,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2050,8344.071443125356,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2060,4088.4980067744536,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2025,589824.0000000001,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2050,2056.913234122845,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2060,2155.686710874154,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2025,42357.59999999999,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2030,48463.200000000004,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2035,59656.80000000002,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2040,52895.468144044324,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2045,4359.411523640714,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2050,1829.4866323507417,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2055,1204.7247305475705,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2060,984.7627235872061,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2025,589824.0000000001,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2035,2.5936405817193018e-12,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2060,2073.320899341563,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2025,324875.0592,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2060,4034.8278616963116,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2025,589824.0000000001,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2060,2083.4577191977596,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2030,65.60640000000001,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2035,80.18560000000002,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2040,96.90880000000003,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2045,78.04160000000002,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2050,18.09840172769896,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2055,3.5908994468381428,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2060,2.385558070332359,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2025,589824.0000000001,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2035,1.0374562326877207e-11,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2060,2287.748689393699,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2025,324875.0592,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2060,4452.11937788133,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2025,589824.0000000001,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2060,2275.8676783925794,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2040,5752033.267720823,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2045,6223511.404419252,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2050,7685093.628184377,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2055,6642371.539121499,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2060,394018.59639013384,Thousand U.S. Dollar,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Energy Generation,2025,589824.0000000001,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Energy Generation,2060,2209.850338682806,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Power Generation,2025,324875.0592,Megawatt,inferred
